2024-03-31 01:14:50,156 INFO    StreamThr :13061 [internal.py:wandb_internal():86] W&B internal server running at pid: 13061, started at: 2024-03-31 01:14:50.154254
2024-03-31 01:14:59,847 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined network monitor
2024-03-31 01:15:00,251 INFO    SenderThread:13061 [sender.py:send_request_log_artifact():1446] logged artifact source-NYC_AirBNB-Untitled.ipynb - {'id': 'QXJ0aWZhY3Q6Nzc3MjIzMDY3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NDI3MzY2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc3MjE5MjQx', 'versionIndex': 1}}}
2024-03-31 01:15:00,252 DEBUG   SenderThread:13061 [sender.py:send():380] send: stats
2024-03-31 01:15:00,253 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:05,269 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:09,801 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:15:09,807 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:15:09,808 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:15:11,190 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:16,207 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:21,229 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:22,254 INFO    Thread-12 :13061 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/A118390615/Desktop/udacity/udacity_mlops/src/eda/wandb/run-20240331_011450-16a5i7fl/files/config.yaml
2024-03-31 01:15:24,805 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:15:24,806 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:15:24,807 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:15:27,244 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:28,857 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: resume
2024-03-31 01:15:28,857 INFO    HandlerThread:13061 [handler.py:handle_request_resume():696] starting system metrics thread
2024-03-31 01:15:28,857 INFO    HandlerThread:13061 [system_monitor.py:start():194] Starting system monitor
2024-03-31 01:15:28,858 INFO    SystemMonitor:13061 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-31 01:15:28,858 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started cpu monitoring
2024-03-31 01:15:28,862 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started disk monitoring
2024-03-31 01:15:28,867 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-31 01:15:28,873 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started memory monitoring
2024-03-31 01:15:28,874 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started network monitoring
2024-03-31 01:15:32,259 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:33,422 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-31 01:15:33,425 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: log_artifact
2024-03-31 01:15:33,432 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: pause
2024-03-31 01:15:33,432 INFO    HandlerThread:13061 [handler.py:handle_request_pause():705] stopping system metrics thread
2024-03-31 01:15:33,432 INFO    HandlerThread:13061 [system_monitor.py:finish():203] Stopping system monitor
2024-03-31 01:15:33,433 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-31 01:15:33,433 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-31 01:15:33,433 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined cpu monitor
2024-03-31 01:15:33,439 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-31 01:15:33,439 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined disk monitor
2024-03-31 01:15:33,440 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined gpuapple monitor
2024-03-31 01:15:33,441 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined memory monitor
2024-03-31 01:15:33,441 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined network monitor
2024-03-31 01:15:33,764 INFO    SenderThread:13061 [sender.py:send_request_log_artifact():1446] logged artifact source-NYC_AirBNB-Untitled.ipynb - {'id': 'QXJ0aWZhY3Q6Nzc3MjIzMDY3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NDI3MzY2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc3MjE5MjQx', 'versionIndex': 1}}}
2024-03-31 01:15:33,765 DEBUG   SenderThread:13061 [sender.py:send():380] send: stats
2024-03-31 01:15:37,777 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:39,807 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:15:39,808 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:15:39,811 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:15:43,296 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:44,895 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: resume
2024-03-31 01:15:44,896 INFO    HandlerThread:13061 [handler.py:handle_request_resume():696] starting system metrics thread
2024-03-31 01:15:44,896 INFO    HandlerThread:13061 [system_monitor.py:start():194] Starting system monitor
2024-03-31 01:15:44,897 INFO    SystemMonitor:13061 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-31 01:15:44,899 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started cpu monitoring
2024-03-31 01:15:44,901 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started disk monitoring
2024-03-31 01:15:44,906 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-31 01:15:44,908 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started memory monitoring
2024-03-31 01:15:44,909 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started network monitoring
2024-03-31 01:15:45,251 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-31 01:15:45,252 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: pause
2024-03-31 01:15:45,252 INFO    HandlerThread:13061 [handler.py:handle_request_pause():705] stopping system metrics thread
2024-03-31 01:15:45,252 INFO    HandlerThread:13061 [system_monitor.py:finish():203] Stopping system monitor
2024-03-31 01:15:45,252 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: log_artifact
2024-03-31 01:15:45,252 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined cpu monitor
2024-03-31 01:15:45,252 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-31 01:15:45,255 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined disk monitor
2024-03-31 01:15:45,255 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-31 01:15:45,256 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-31 01:15:45,614 INFO    SenderThread:13061 [sender.py:send_request_log_artifact():1446] logged artifact source-NYC_AirBNB-Untitled.ipynb - {'id': 'QXJ0aWZhY3Q6Nzc3MjIzMDY3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NDI3MzY2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc3MjE5MjQx', 'versionIndex': 1}}}
2024-03-31 01:15:45,805 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined gpuapple monitor
2024-03-31 01:15:45,805 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined memory monitor
2024-03-31 01:15:45,805 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined network monitor
2024-03-31 01:15:45,805 DEBUG   SenderThread:13061 [sender.py:send():380] send: stats
2024-03-31 01:15:48,607 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: resume
2024-03-31 01:15:48,607 INFO    HandlerThread:13061 [handler.py:handle_request_resume():696] starting system metrics thread
2024-03-31 01:15:48,607 INFO    HandlerThread:13061 [system_monitor.py:start():194] Starting system monitor
2024-03-31 01:15:48,608 INFO    SystemMonitor:13061 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-31 01:15:48,609 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started cpu monitoring
2024-03-31 01:15:48,611 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started disk monitoring
2024-03-31 01:15:48,619 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-31 01:15:48,622 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started memory monitoring
2024-03-31 01:15:48,622 INFO    SystemMonitor:13061 [interfaces.py:start():190] Started network monitoring
2024-03-31 01:15:48,811 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:49,001 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-31 01:15:49,001 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: log_artifact
2024-03-31 01:15:49,003 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: pause
2024-03-31 01:15:49,004 INFO    HandlerThread:13061 [handler.py:handle_request_pause():705] stopping system metrics thread
2024-03-31 01:15:49,004 INFO    HandlerThread:13061 [system_monitor.py:finish():203] Stopping system monitor
2024-03-31 01:15:49,004 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-31 01:15:49,004 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-31 01:15:49,004 DEBUG   SystemMonitor:13061 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-31 01:15:49,004 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined cpu monitor
2024-03-31 01:15:49,005 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined disk monitor
2024-03-31 01:15:49,332 INFO    SenderThread:13061 [sender.py:send_request_log_artifact():1446] logged artifact source-NYC_AirBNB-Untitled.ipynb - {'id': 'QXJ0aWZhY3Q6Nzc3MjIzMDY3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NDI3MzY2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc3MjE5MjQx', 'versionIndex': 1}}}
2024-03-31 01:15:49,397 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined gpuapple monitor
2024-03-31 01:15:49,397 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined memory monitor
2024-03-31 01:15:49,397 INFO    HandlerThread:13061 [interfaces.py:finish():202] Joined network monitor
2024-03-31 01:15:49,397 DEBUG   SenderThread:13061 [sender.py:send():380] send: stats
2024-03-31 01:15:54,413 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:15:54,812 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:15:54,812 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:15:54,813 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:16:00,268 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:05,285 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:09,815 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:16:09,816 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:16:09,817 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:16:10,295 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:15,314 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:20,331 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:24,819 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:16:24,820 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:16:24,821 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:16:26,243 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:31,264 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:36,287 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:39,825 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:16:39,826 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:16:39,827 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:16:42,202 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:47,221 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:52,241 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:16:54,828 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:16:54,829 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:16:54,829 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:16:58,230 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:17:03,247 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:17:08,264 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:17:09,829 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:17:09,829 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:17:09,831 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 01:17:14,229 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:17:19,248 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:17:24,269 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 01:17:24,830 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 01:17:24,830 DEBUG   SenderThread:13061 [sender.py:send_request():407] send_request: stop_status
2024-03-31 01:17:24,836 DEBUG   HandlerThread:13061 [handler.py:handle_request():146] handle_request: internal_messages
