2024-03-31 19:41:41,236 INFO    StreamThr :57127 [internal.py:wandb_internal():86] W&B internal server running at pid: 57127, started at: 2024-03-31 19:41:41.231448
2024-03-31 19:41:43,546 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: stop_status
2024-03-31 19:41:43,546 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: stop_status
2024-03-31 19:41:43,930 INFO    Thread-12 :57127 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/conda-environment.yaml
2024-03-31 19:41:43,931 INFO    Thread-12 :57127 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/wandb-metadata.json
2024-03-31 19:41:44,094 DEBUG   SenderThread:57127 [sender.py:send():380] send: telemetry
2024-03-31 19:41:44,094 DEBUG   SenderThread:57127 [sender.py:send():380] send: config
2024-03-31 19:41:44,876 INFO    wandb-upload_0:57127 [upload_job.py:push():131] Uploaded file /var/folders/3y/ltn0hpbs5m128yf5kw9h5vgr0000gn/T/tmp6k9p2j1lwandb/yssg2ge6-wandb-metadata.json
2024-03-31 19:41:45,197 DEBUG   SenderThread:57127 [sender.py:send():380] send: use_artifact
2024-03-31 19:41:45,968 DEBUG   SenderThread:57127 [sender.py:send():380] send: exit
2024-03-31 19:41:45,968 INFO    SenderThread:57127 [sender.py:send_exit():585] handling exit code: 1
2024-03-31 19:41:45,968 INFO    SenderThread:57127 [sender.py:send_exit():587] handling runtime: 3
2024-03-31 19:41:45,969 INFO    SenderThread:57127 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-03-31 19:41:45,969 INFO    SenderThread:57127 [sender.py:send_exit():593] send defer
2024-03-31 19:41:45,969 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:45,969 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-31 19:41:45,969 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:45,969 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 0
2024-03-31 19:41:45,969 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 1
2024-03-31 19:41:45,969 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:45,969 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-31 19:41:45,970 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:45,970 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 1
2024-03-31 19:41:45,970 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 2
2024-03-31 19:41:45,970 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:45,970 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-31 19:41:45,970 INFO    HandlerThread:57127 [system_monitor.py:finish():203] Stopping system monitor
2024-03-31 19:41:45,970 DEBUG   SystemMonitor:57127 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-31 19:41:45,970 DEBUG   SystemMonitor:57127 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-31 19:41:45,970 INFO    HandlerThread:57127 [interfaces.py:finish():202] Joined cpu monitor
2024-03-31 19:41:45,970 DEBUG   SystemMonitor:57127 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-31 19:41:45,970 INFO    HandlerThread:57127 [interfaces.py:finish():202] Joined disk monitor
2024-03-31 19:41:45,971 INFO    HandlerThread:57127 [interfaces.py:finish():202] Joined gpuapple monitor
2024-03-31 19:41:45,971 INFO    HandlerThread:57127 [interfaces.py:finish():202] Joined memory monitor
2024-03-31 19:41:45,971 INFO    HandlerThread:57127 [interfaces.py:finish():202] Joined network monitor
2024-03-31 19:41:45,971 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:45,971 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 2
2024-03-31 19:41:45,971 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 3
2024-03-31 19:41:45,971 DEBUG   SenderThread:57127 [sender.py:send():380] send: telemetry
2024-03-31 19:41:45,971 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:45,971 DEBUG   SenderThread:57127 [sender.py:send():380] send: stats
2024-03-31 19:41:45,971 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-31 19:41:45,971 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:45,971 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 3
2024-03-31 19:41:45,971 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 4
2024-03-31 19:41:45,971 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:45,971 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-31 19:41:45,971 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:45,971 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 4
2024-03-31 19:41:45,971 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 5
2024-03-31 19:41:45,971 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:45,971 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-31 19:41:45,972 DEBUG   SenderThread:57127 [sender.py:send():380] send: summary
2024-03-31 19:41:45,976 INFO    SenderThread:57127 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-03-31 19:41:45,976 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:45,976 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 5
2024-03-31 19:41:45,976 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 6
2024-03-31 19:41:45,976 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:45,976 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-31 19:41:45,976 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:45,976 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 6
2024-03-31 19:41:45,978 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 19:41:46,327 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 7
2024-03-31 19:41:46,327 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:46,327 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-31 19:41:46,327 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:46,327 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 7
2024-03-31 19:41:46,945 INFO    Thread-12 :57127 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/config.yaml
2024-03-31 19:41:46,945 INFO    Thread-12 :57127 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/output.log
2024-03-31 19:41:46,946 INFO    Thread-12 :57127 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/wandb-summary.json
2024-03-31 19:41:46,969 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 19:41:47,971 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 8
2024-03-31 19:41:47,971 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: poll_exit
2024-03-31 19:41:47,971 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:47,972 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-31 19:41:47,972 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:47,972 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 8
2024-03-31 19:41:47,972 INFO    SenderThread:57127 [job_builder.py:build():298] Attempting to build job artifact
2024-03-31 19:41:47,972 INFO    SenderThread:57127 [job_builder.py:_get_source_type():428] is repo sourced job
2024-03-31 19:41:47,974 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 19:41:47,998 INFO    SenderThread:57127 [job_builder.py:build():404] adding wandb-job metadata file
2024-03-31 19:41:48,016 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 9
2024-03-31 19:41:48,017 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: poll_exit
2024-03-31 19:41:48,017 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:48,017 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-31 19:41:48,017 DEBUG   SenderThread:57127 [sender.py:send():380] send: artifact
2024-03-31 19:41:48,955 INFO    Thread-12 :57127 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/output.log
2024-03-31 19:41:48,977 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 19:41:49,520 INFO    SenderThread:57127 [sender.py:send_artifact():1458] sent artifact job-https___github.com_ketankishore27_udacity_mlops.git_src_basic_cleaning_run.py - {'id': 'QXJ0aWZhY3Q6Nzc3ODQ5ODE1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NDQ4NDAyOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc3ODQ5ODE1', 'versionIndex': 0}}}
2024-03-31 19:41:49,521 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:49,521 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 9
2024-03-31 19:41:49,521 INFO    SenderThread:57127 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-31 19:41:49,962 INFO    SenderThread:57127 [dir_watcher.py:finish():388] scan: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files
2024-03-31 19:41:49,962 INFO    SenderThread:57127 [dir_watcher.py:finish():402] scan save: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/requirements.txt requirements.txt
2024-03-31 19:41:49,963 INFO    SenderThread:57127 [dir_watcher.py:finish():402] scan save: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/output.log output.log
2024-03-31 19:41:49,965 INFO    SenderThread:57127 [dir_watcher.py:finish():402] scan save: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/config.yaml config.yaml
2024-03-31 19:41:49,965 INFO    SenderThread:57127 [dir_watcher.py:finish():402] scan save: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/wandb-summary.json wandb-summary.json
2024-03-31 19:41:49,966 INFO    SenderThread:57127 [dir_watcher.py:finish():402] scan save: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/conda-environment.yaml conda-environment.yaml
2024-03-31 19:41:49,966 INFO    SenderThread:57127 [dir_watcher.py:finish():402] scan save: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/wandb-metadata.json wandb-metadata.json
2024-03-31 19:41:49,967 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 10
2024-03-31 19:41:49,967 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: poll_exit
2024-03-31 19:41:49,968 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:49,968 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-31 19:41:49,969 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:49,969 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 10
2024-03-31 19:41:49,969 INFO    SenderThread:57127 [file_pusher.py:finish():175] shutting down file pusher
2024-03-31 19:41:49,982 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 19:41:49,982 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: poll_exit
2024-03-31 19:41:50,656 INFO    wandb-upload_1:57127 [upload_job.py:push():131] Uploaded file /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/output.log
2024-03-31 19:41:50,740 INFO    wandb-upload_3:57127 [upload_job.py:push():131] Uploaded file /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/wandb-summary.json
2024-03-31 19:41:50,749 INFO    wandb-upload_2:57127 [upload_job.py:push():131] Uploaded file /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/config.yaml
2024-03-31 19:41:50,765 INFO    wandb-upload_4:57127 [upload_job.py:push():131] Uploaded file /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/conda-environment.yaml
2024-03-31 19:41:50,775 INFO    wandb-upload_0:57127 [upload_job.py:push():131] Uploaded file /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/files/requirements.txt
2024-03-31 19:41:50,976 INFO    Thread-11 (_thread_body):57127 [sender.py:transition_state():613] send defer: 11
2024-03-31 19:41:50,976 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:50,977 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-31 19:41:50,977 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:50,977 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 11
2024-03-31 19:41:50,977 INFO    SenderThread:57127 [file_pusher.py:join():181] waiting for file pusher
2024-03-31 19:41:50,977 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 12
2024-03-31 19:41:50,978 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:50,978 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-31 19:41:50,978 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:50,978 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 12
2024-03-31 19:41:50,978 INFO    SenderThread:57127 [file_stream.py:finish():595] file stream finish called
2024-03-31 19:41:50,982 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 19:41:51,271 INFO    SenderThread:57127 [file_stream.py:finish():599] file stream finish is done
2024-03-31 19:41:51,272 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 13
2024-03-31 19:41:51,272 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: poll_exit
2024-03-31 19:41:51,272 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:51,272 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-31 19:41:51,273 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:51,273 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 13
2024-03-31 19:41:51,273 INFO    SenderThread:57127 [sender.py:transition_state():613] send defer: 14
2024-03-31 19:41:51,273 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: defer
2024-03-31 19:41:51,273 INFO    HandlerThread:57127 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-31 19:41:51,273 DEBUG   SenderThread:57127 [sender.py:send():380] send: final
2024-03-31 19:41:51,273 DEBUG   SenderThread:57127 [sender.py:send():380] send: footer
2024-03-31 19:41:51,273 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: defer
2024-03-31 19:41:51,273 INFO    SenderThread:57127 [sender.py:send_request_defer():609] handle sender defer: 14
2024-03-31 19:41:51,274 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 19:41:51,274 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: poll_exit
2024-03-31 19:41:51,274 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 19:41:51,274 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: poll_exit
2024-03-31 19:41:51,274 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: server_info
2024-03-31 19:41:51,274 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: get_summary
2024-03-31 19:41:51,275 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-31 19:41:51,275 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: server_info
2024-03-31 19:41:51,275 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-31 19:41:51,275 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: job_info
2024-03-31 19:41:51,645 DEBUG   SenderThread:57127 [sender.py:send_request():407] send_request: job_info
2024-03-31 19:41:51,646 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 19:41:51,646 INFO    MainThread:57127 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2024-03-31 19:41:51,647 INFO    MainThread:57127 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2024-03-31 19:41:51,647 INFO    MainThread:57127 [wandb_run.py:_footer_sync_info():3719] logging synced files
2024-03-31 19:41:51,648 DEBUG   HandlerThread:57127 [handler.py:handle_request():146] handle_request: shutdown
2024-03-31 19:41:51,648 INFO    HandlerThread:57127 [handler.py:finish():866] shutting down handler
2024-03-31 19:41:52,648 INFO    WriterThread:57127 [datastore.py:close():294] close: /Users/A118390615/Desktop/udacity/udacity_mlops/src/basic_cleaning/wandb/run-20240331_194141-iknjz20m/run-iknjz20m.wandb
2024-03-31 19:41:52,650 INFO    SenderThread:57127 [sender.py:finish():1536] shutting down sender
2024-03-31 19:41:52,650 INFO    SenderThread:57127 [file_pusher.py:finish():175] shutting down file pusher
2024-03-31 19:41:52,650 INFO    SenderThread:57127 [file_pusher.py:join():181] waiting for file pusher
